locus_tag	ftype	length_bp	gene	EC_number	COG	product
JEDGCGCC_05844	CDS	1566	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
JEDGCGCC_05845	CDS	267				hypothetical protein
JEDGCGCC_05846	CDS	609	azoR1_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
JEDGCGCC_05847	CDS	936	dmlR_27			HTH-type transcriptional regulator DmlR
JEDGCGCC_05848	CDS	684				hypothetical protein
JEDGCGCC_05849	CDS	834	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
JEDGCGCC_05850	CDS	576	pnuC		COG3201	Nicotinamide riboside transporter PnuC
JEDGCGCC_05851	CDS	528				hypothetical protein
JEDGCGCC_05852	CDS	492				hypothetical protein
JEDGCGCC_05853	CDS	570				hypothetical protein
JEDGCGCC_05854	CDS	1023				hypothetical protein
JEDGCGCC_05855	CDS	681				hypothetical protein
JEDGCGCC_05856	CDS	753				hypothetical protein
JEDGCGCC_05857	CDS	1266				hypothetical protein
JEDGCGCC_05858	CDS	927	rbsK	2.7.1.15	COG0524	Ribokinase
JEDGCGCC_05859	CDS	1014	rbsR		COG1609	Ribose operon repressor
JEDGCGCC_05860	CDS	999	rbsC		COG1172	Ribose import permease protein RbsC
JEDGCGCC_05861	CDS	1533	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
JEDGCGCC_05862	CDS	960	rbsB		COG1879	Ribose import binding protein RbsB
JEDGCGCC_05863	CDS	1329	zraR_3		COG2204	Transcriptional regulatory protein ZraR
JEDGCGCC_05864	CDS	1488				hypothetical protein
JEDGCGCC_05865	CDS	1098				hypothetical protein
JEDGCGCC_05866	CDS	135				hypothetical protein
JEDGCGCC_05867	CDS	1896				hypothetical protein
JEDGCGCC_05868	CDS	1140				hypothetical protein
JEDGCGCC_05869	CDS	1431				IS1182 family transposase ISPa7
JEDGCGCC_05870	CDS	1185	yejK_3			Nucleoid-associated protein YejK
JEDGCGCC_05871	CDS	1677				hypothetical protein
JEDGCGCC_05872	CDS	1080				hypothetical protein
JEDGCGCC_05873	CDS	381				hypothetical protein
JEDGCGCC_05874	CDS	2205	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
JEDGCGCC_05875	CDS	990	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
JEDGCGCC_05876	CDS	513	paoA	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
JEDGCGCC_05877	CDS	1296	bdlA_1		COG0840	Biofilm dispersion protein BdlA
JEDGCGCC_05878	CDS	297				hypothetical protein
JEDGCGCC_05879	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
JEDGCGCC_05880	CDS	2301	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
JEDGCGCC_05881	CDS	2280				hypothetical protein
JEDGCGCC_05882	CDS	327				hypothetical protein
JEDGCGCC_05883	CDS	477				hypothetical protein
JEDGCGCC_05884	tRNA	90				tRNA-Ser(act)
JEDGCGCC_05885	CDS	1962	cirA		COG4771	Colicin I receptor
JEDGCGCC_05886	CDS	810	tam_7	2.1.1.144		Trans-aconitate 2-methyltransferase
JEDGCGCC_05887	CDS	2028	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
JEDGCGCC_05888	CDS	147				hypothetical protein
JEDGCGCC_05889	CDS	699				hypothetical protein
JEDGCGCC_05890	CDS	1296	puuB_9	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
JEDGCGCC_05891	CDS	348				hypothetical protein
JEDGCGCC_05892	CDS	1233	mtr_2			Tryptophan-specific transport protein
JEDGCGCC_05893	CDS	1548				hypothetical protein
JEDGCGCC_05894	CDS	1227				hypothetical protein
JEDGCGCC_05895	CDS	681				hypothetical protein
JEDGCGCC_05896	CDS	507	fecI_11		COG1595	putative RNA polymerase sigma factor FecI
JEDGCGCC_05897	CDS	951	fecR_8		COG3712	Protein FecR
JEDGCGCC_05898	CDS	2415	fcuA			Ferrichrome receptor FcuA
JEDGCGCC_05899	CDS	1152				hypothetical protein
JEDGCGCC_05900	CDS	189				hypothetical protein
JEDGCGCC_05901	CDS	1212	yfcJ			putative MFS-type transporter YfcJ
JEDGCGCC_05902	CDS	1641				hypothetical protein
JEDGCGCC_05903	CDS	537				hypothetical protein
JEDGCGCC_05904	CDS	648	phzG_2	1.4.-.-		Phenazine biosynthesis protein PhzG
JEDGCGCC_05905	CDS	837	phzF_3	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
JEDGCGCC_05906	CDS	1884	menF_2	5.4.4.2		Isochorismate synthase MenF
JEDGCGCC_05907	CDS	624	phzD2_2	3.3.2.15		Phenazine biosynthesis protein PhzD2
JEDGCGCC_05908	CDS	1218	aroH_3	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
JEDGCGCC_05909	CDS	489	phzB2			Phenazine biosynthesis protein PhzB2
JEDGCGCC_05910	CDS	489	phzA2			Phenazine biosynthesis protein PhzA2
JEDGCGCC_05911	CDS	714	anoR			Transcriptional activator protein AnoR
JEDGCGCC_05912	CDS	768				hypothetical protein
JEDGCGCC_05913	CDS	1170				hypothetical protein
JEDGCGCC_05914	CDS	1275				hypothetical protein
JEDGCGCC_05915	CDS	624				hypothetical protein
JEDGCGCC_05916	CDS	2430	quiP_3	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
JEDGCGCC_05917	CDS	738				hypothetical protein
JEDGCGCC_05918	CDS	390				hypothetical protein
JEDGCGCC_05919	CDS	624	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GstB
JEDGCGCC_05920	CDS	384				hypothetical protein
JEDGCGCC_05921	CDS	288				hypothetical protein
JEDGCGCC_05922	CDS	1410				hypothetical protein
JEDGCGCC_05923	CDS	669				hypothetical protein
JEDGCGCC_05924	CDS	2367	polB	2.7.7.7	COG0417	DNA polymerase II
JEDGCGCC_05925	CDS	534	ttr	2.3.1.-		Acetyltransferase
JEDGCGCC_05926	CDS	552				hypothetical protein
JEDGCGCC_05927	CDS	399	ndhC_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
JEDGCGCC_05928	CDS	324	gdx_4			Guanidinium exporter
JEDGCGCC_05929	CDS	462	iorA_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
JEDGCGCC_05930	CDS	2196	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
JEDGCGCC_05931	CDS	555				hypothetical protein
JEDGCGCC_05932	CDS	579				hypothetical protein
JEDGCGCC_05933	CDS	1188	prsE_3			Type I secretion system membrane fusion protein PrsE
JEDGCGCC_05934	CDS	2172	apxIB_2		COG2274	Toxin RTX-I translocation ATP-binding protein
JEDGCGCC_05935	CDS	1278				hypothetical protein
JEDGCGCC_05936	CDS	6153				hypothetical protein
JEDGCGCC_05937	CDS	1023	zntB_1		COG0598	Zinc transport protein ZntB
JEDGCGCC_05938	CDS	792				hypothetical protein
JEDGCGCC_05939	CDS	1257	lasA	3.4.24.-		Protease LasA
JEDGCGCC_05940	CDS	426				hypothetical protein
JEDGCGCC_05941	CDS	240	acpP_3		COG0236	Acyl carrier protein
JEDGCGCC_05942	CDS	2331	sctC_2			Type 3 secretion system secretin
JEDGCGCC_05943	CDS	528	xcpP_2			Type II secretion system protein N
JEDGCGCC_05944	CDS	210				hypothetical protein
JEDGCGCC_05945	CDS	2277	dinG_2	3.1.-.-		3'-5' exonuclease DinG
JEDGCGCC_05946	CDS	1680	fan1	3.1.4.1		Fanconi-associated nuclease 1 
JEDGCGCC_05947	CDS	651	rutR_3		COG1309	HTH-type transcriptional regulator RutR
JEDGCGCC_05948	CDS	756	modA		COG0725	Molybdate-binding protein ModA
JEDGCGCC_05949	CDS	687	modB		COG4149	Molybdenum transport system permease protein ModB
JEDGCGCC_05950	CDS	1086	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JEDGCGCC_05951	CDS	828				hypothetical protein
JEDGCGCC_05952	CDS	888	dmlR_28			HTH-type transcriptional regulator DmlR
JEDGCGCC_05953	CDS	822				hypothetical protein
JEDGCGCC_05954	CDS	1455	trkI_2		COG0168	Trk system potassium uptake protein TrkI
JEDGCGCC_05955	CDS	924	yedI		COG2354	Inner membrane protein YedI
JEDGCGCC_05956	CDS	1443	ccoN1_2	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
JEDGCGCC_05957	CDS	222				hypothetical protein
JEDGCGCC_05958	CDS	1158				hypothetical protein
JEDGCGCC_05959	CDS	864	hdfR_7			HTH-type transcriptional regulator HdfR
JEDGCGCC_05960	CDS	276				hypothetical protein
JEDGCGCC_05961	CDS	1206				hypothetical protein
JEDGCGCC_05962	CDS	1005	rhaS_11			HTH-type transcriptional activator RhaS
JEDGCGCC_05963	CDS	243				hypothetical protein
JEDGCGCC_05964	CDS	1170	rfnT			Riboflavin transporter RfnT
JEDGCGCC_05965	CDS	585	nfuA		COG0316	Fe/S biogenesis protein NfuA
JEDGCGCC_05966	CDS	2289				hypothetical protein
JEDGCGCC_05967	CDS	519				hypothetical protein
JEDGCGCC_05968	CDS	465				hypothetical protein
JEDGCGCC_05969	CDS	3705	metH	2.1.1.13	COG0646	Methionine synthase
JEDGCGCC_05970	CDS	363			COG3171	putative protein
JEDGCGCC_05971	CDS	486	proX		COG3760	Prolyl-tRNA editing protein ProX
JEDGCGCC_05972	CDS	303				hypothetical protein
JEDGCGCC_05973	CDS	1041	rlmN_2	2.1.1.192		Dual-specificity RNA methyltransferase RlmN
JEDGCGCC_05974	CDS	228				hypothetical protein
JEDGCGCC_05975	CDS	117				hypothetical protein
JEDGCGCC_05976	CDS	1659	sir_3	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
JEDGCGCC_05977	CDS	498				hypothetical protein
JEDGCGCC_05978	CDS	582				hypothetical protein
JEDGCGCC_05979	CDS	438				hypothetical protein
JEDGCGCC_05980	CDS	876				hypothetical protein
JEDGCGCC_05981	CDS	993	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
JEDGCGCC_05982	CDS	1026	sohB	3.4.21.-	COG0616	putative protease SohB
JEDGCGCC_05983	CDS	711				hypothetical protein
JEDGCGCC_05984	CDS	315				hypothetical protein
JEDGCGCC_05985	CDS	1071				hypothetical protein
JEDGCGCC_05986	CDS	768	fabG_9	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JEDGCGCC_05987	CDS	762	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JEDGCGCC_05988	CDS	906	benM_5			HTH-type transcriptional regulator BenM
JEDGCGCC_05989	CDS	645				hypothetical protein
JEDGCGCC_05990	CDS	780	yfcA		COG0730	putative membrane transporter protein YfcA
JEDGCGCC_05991	CDS	837	nudC_3	3.6.1.22	COG2816	NADH pyrophosphatase
JEDGCGCC_05992	CDS	1689				hypothetical protein
JEDGCGCC_05993	CDS	813	crt_4	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
JEDGCGCC_05994	CDS	1503	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
JEDGCGCC_05995	CDS	1356	adiC		COG0531	Arginine/agmatine antiporter
JEDGCGCC_05996	CDS	2256	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
JEDGCGCC_05997	CDS	390				hypothetical protein
JEDGCGCC_05998	CDS	765	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
JEDGCGCC_05999	CDS	1212	xerC_8			Tyrosine recombinase XerC
JEDGCGCC_06000	CDS	1626				hypothetical protein
JEDGCGCC_06001	CDS	2079				hypothetical protein
JEDGCGCC_06002	CDS	1266				hypothetical protein
JEDGCGCC_06003	CDS	885	chrB1			Protein ChrB
JEDGCGCC_06004	CDS	1365	srpC_2		COG2059	putative chromate transport protein
JEDGCGCC_06005	CDS	1131				hypothetical protein
JEDGCGCC_06006	CDS	294	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
JEDGCGCC_06007	CDS	351				hypothetical protein
JEDGCGCC_06008	CDS	666				hypothetical protein
JEDGCGCC_06009	CDS	690				hypothetical protein
JEDGCGCC_06010	CDS	1080				hypothetical protein
JEDGCGCC_06011	CDS	891				hypothetical protein
JEDGCGCC_06012	CDS	420				hypothetical protein
JEDGCGCC_06013	CDS	762				hypothetical protein
JEDGCGCC_06014	CDS	222				hypothetical protein
JEDGCGCC_06015	CDS	1647				hypothetical protein
JEDGCGCC_06016	CDS	777				hypothetical protein
JEDGCGCC_06017	CDS	597				hypothetical protein
JEDGCGCC_06018	CDS	315				hypothetical protein
JEDGCGCC_06019	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
JEDGCGCC_06020	CDS	762				hypothetical protein
JEDGCGCC_06021	CDS	777	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
JEDGCGCC_06022	CDS	1605	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
JEDGCGCC_06023	CDS	1830				hypothetical protein
JEDGCGCC_06024	CDS	1848				hypothetical protein
JEDGCGCC_06025	CDS	1083	yejB_2		COG4174	Inner membrane ABC transporter permease protein YejB
JEDGCGCC_06026	CDS	1020	yejE_2		COG4239	Inner membrane ABC transporter permease protein YejE
JEDGCGCC_06027	CDS	1611	yejF_2		COG4172	putative ABC transporter ATP-binding protein YejF
JEDGCGCC_06028	CDS	798	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
JEDGCGCC_06029	CDS	1866	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
JEDGCGCC_06030	tRNA	77				tRNA-Asp(gtc)
JEDGCGCC_06031	CDS	273	hupB_2		COG0776	DNA-binding protein HU-beta
JEDGCGCC_06032	CDS	2397	lon_2	3.4.21.53	COG0466	Lon protease
JEDGCGCC_06033	CDS	1281	clpX_2		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
JEDGCGCC_06034	CDS	642	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
JEDGCGCC_06035	CDS	1311	tig	5.2.1.8	COG0544	Trigger factor
JEDGCGCC_06036	CDS	708	rstA		COG0745	Transcriptional regulatory protein RstA
JEDGCGCC_06037	CDS	1287	rstB	2.7.13.3		Sensor protein RstB
JEDGCGCC_06038	CDS	1833	dap	3.4.11.19		D-aminopeptidase
JEDGCGCC_06039	CDS	117				hypothetical protein
JEDGCGCC_06040	CDS	129				hypothetical protein
JEDGCGCC_06041	CDS	222				hypothetical protein
JEDGCGCC_06042	tRNA	76				tRNA-His(gtg)
JEDGCGCC_06043	CDS	264				hypothetical protein
JEDGCGCC_06044	CDS	264				hypothetical protein
JEDGCGCC_06045	CDS	369				hypothetical protein
JEDGCGCC_06046	CDS	678				hypothetical protein
JEDGCGCC_06047	CDS	1125				hypothetical protein
JEDGCGCC_06048	CDS	327				hypothetical protein
JEDGCGCC_06049	CDS	3492				hypothetical protein
JEDGCGCC_06050	CDS	579				hypothetical protein
JEDGCGCC_06051	CDS	783				hypothetical protein
JEDGCGCC_06052	CDS	702				hypothetical protein
JEDGCGCC_06053	CDS	549				hypothetical protein
JEDGCGCC_06054	CDS	249				hypothetical protein
JEDGCGCC_06055	CDS	1743				hypothetical protein
JEDGCGCC_06056	CDS	267				hypothetical protein
JEDGCGCC_06057	CDS	351				hypothetical protein
JEDGCGCC_06058	CDS	504				hypothetical protein
JEDGCGCC_06059	CDS	474				hypothetical protein
JEDGCGCC_06060	CDS	618				hypothetical protein
JEDGCGCC_06061	CDS	828				hypothetical protein
JEDGCGCC_06062	CDS	321				hypothetical protein
JEDGCGCC_06063	CDS	1188				hypothetical protein
JEDGCGCC_06064	CDS	891	clpP_4	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
JEDGCGCC_06065	CDS	774				hypothetical protein
JEDGCGCC_06066	CDS	165				hypothetical protein
JEDGCGCC_06067	CDS	1692				hypothetical protein
JEDGCGCC_06068	CDS	381				hypothetical protein
JEDGCGCC_06069	CDS	315				hypothetical protein
JEDGCGCC_06070	CDS	252				hypothetical protein
JEDGCGCC_06071	CDS	162				hypothetical protein
JEDGCGCC_06072	CDS	234				hypothetical protein
JEDGCGCC_06073	CDS	285				hypothetical protein
JEDGCGCC_06074	CDS	405				hypothetical protein
JEDGCGCC_06075	tRNA	76				tRNA-Thr(tgt)
JEDGCGCC_06076	CDS	687				hypothetical protein
JEDGCGCC_06077	CDS	318				hypothetical protein
JEDGCGCC_06078	CDS	642				hypothetical protein
JEDGCGCC_06079	CDS	366				hypothetical protein
JEDGCGCC_06080	CDS	270				hypothetical protein
JEDGCGCC_06081	CDS	588				hypothetical protein
JEDGCGCC_06082	CDS	204				hypothetical protein
JEDGCGCC_06083	CDS	483				hypothetical protein
JEDGCGCC_06084	CDS	123				hypothetical protein
JEDGCGCC_06085	CDS	1830				hypothetical protein
JEDGCGCC_06086	CDS	900				hypothetical protein
JEDGCGCC_06087	CDS	207				hypothetical protein
JEDGCGCC_06088	CDS	465				hypothetical protein
JEDGCGCC_06089	CDS	261				hypothetical protein
JEDGCGCC_06090	CDS	345				hypothetical protein
JEDGCGCC_06091	CDS	201				hypothetical protein
JEDGCGCC_06092	CDS	864				hypothetical protein
JEDGCGCC_06093	CDS	432				hypothetical protein
JEDGCGCC_06094	CDS	255				hypothetical protein
JEDGCGCC_06095	CDS	519				hypothetical protein
JEDGCGCC_06096	CDS	777				hypothetical protein
JEDGCGCC_06097	CDS	543				hypothetical protein
JEDGCGCC_06098	CDS	441	yafO	3.1.-.-		mRNA interferase toxin YafO
JEDGCGCC_06099	CDS	207				hypothetical protein
JEDGCGCC_06100	CDS	207				hypothetical protein
JEDGCGCC_06101	CDS	189				hypothetical protein
JEDGCGCC_06102	CDS	1092	inaZ			Ice nucleation protein
JEDGCGCC_06103	CDS	141				hypothetical protein
JEDGCGCC_06104	CDS	240				hypothetical protein
JEDGCGCC_06105	CDS	294				hypothetical protein
JEDGCGCC_06106	CDS	366				hypothetical protein
JEDGCGCC_06107	CDS	516				hypothetical protein
JEDGCGCC_06108	CDS	291				hypothetical protein
JEDGCGCC_06109	CDS	171				hypothetical protein
JEDGCGCC_06110	CDS	114				hypothetical protein
JEDGCGCC_06111	CDS	1032				hypothetical protein
JEDGCGCC_06112	CDS	138				hypothetical protein
JEDGCGCC_06113	CDS	279				hypothetical protein
JEDGCGCC_06114	CDS	1065				hypothetical protein
JEDGCGCC_06115	CDS	621				hypothetical protein
JEDGCGCC_06116	CDS	627				hypothetical protein
JEDGCGCC_06117	CDS	213				hypothetical protein
JEDGCGCC_06118	CDS	207				hypothetical protein
JEDGCGCC_06119	CDS	1317				hypothetical protein
JEDGCGCC_06120	CDS	267				hypothetical protein
JEDGCGCC_06121	CDS	651				hypothetical protein
JEDGCGCC_06122	CDS	147				hypothetical protein
JEDGCGCC_06123	CDS	261				hypothetical protein
JEDGCGCC_06124	CDS	228				hypothetical protein
JEDGCGCC_06125	CDS	444				hypothetical protein
JEDGCGCC_06126	CDS	465				hypothetical protein
JEDGCGCC_06127	CDS	324				hypothetical protein
JEDGCGCC_06128	CDS	1110	xerC_9			Tyrosine recombinase XerC
JEDGCGCC_06129	tRNA	84				tRNA-Leu(tag)
JEDGCGCC_06130	CDS	1860	ltrA		COG3344	Group II intron-encoded protein LtrA
JEDGCGCC_06131	tRNA	76				tRNA-His(gtg)
JEDGCGCC_06132	tRNA	77				tRNA-Arg(tct)
JEDGCGCC_06133	CDS	855	folD		COG0190	Bifunctional protein FolD protein
JEDGCGCC_06134	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JEDGCGCC_06135	CDS	1671	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
JEDGCGCC_06136	CDS	498	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
JEDGCGCC_06137	CDS	723	lpxH_2	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
JEDGCGCC_06138	CDS	1332				hypothetical protein
JEDGCGCC_06139	CDS	612				hypothetical protein
JEDGCGCC_06140	CDS	864	uspE_2		COG0589	Universal stress protein E
JEDGCGCC_06141	CDS	468				hypothetical protein
JEDGCGCC_06142	CDS	2610	acnB	4.2.1.3	COG1049	Aconitate hydratase B
JEDGCGCC_06143	CDS	1209	nrtA			Nitrate/nitrite binding protein NrtA
JEDGCGCC_06144	CDS	579	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
JEDGCGCC_06145	CDS	696	alyA_2	4.2.2.3		Alginate lyase
JEDGCGCC_06146	CDS	1212	nasA			Nitrate transporter
JEDGCGCC_06147	CDS	1668	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
JEDGCGCC_06148	CDS	2451	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
JEDGCGCC_06149	CDS	327	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
JEDGCGCC_06150	tRNA	99				tRNA-Cys(gca)
JEDGCGCC_06151	CDS	738	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
JEDGCGCC_06152	CDS	1053	oprF		COG2885	Outer membrane porin F
JEDGCGCC_06153	CDS	498	sigW		COG1595	ECF RNA polymerase sigma factor SigW
JEDGCGCC_06154	CDS	825				hypothetical protein
JEDGCGCC_06155	CDS	249				hypothetical protein
JEDGCGCC_06156	CDS	999	zntB_2		COG0598	Zinc transport protein ZntB
JEDGCGCC_06157	CDS	489		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
JEDGCGCC_06158	CDS	1011				hypothetical protein
JEDGCGCC_06159	CDS	2376	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
JEDGCGCC_06160	CDS	819	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
JEDGCGCC_06161	CDS	540				hypothetical protein
JEDGCGCC_06162	CDS	1527				hypothetical protein
JEDGCGCC_06163	CDS	984				hypothetical protein
JEDGCGCC_06164	CDS	1191				hypothetical protein
JEDGCGCC_06165	CDS	1599				hypothetical protein
JEDGCGCC_06166	CDS	1026				hypothetical protein
JEDGCGCC_06167	CDS	762				hypothetical protein
JEDGCGCC_06168	CDS	438				hypothetical protein
JEDGCGCC_06169	CDS	2724	malT_5			HTH-type transcriptional regulator MalT
JEDGCGCC_06170	CDS	2571	malT_6			HTH-type transcriptional regulator MalT
JEDGCGCC_06171	CDS	1362	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
JEDGCGCC_06172	CDS	618	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
JEDGCGCC_06173	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
JEDGCGCC_06174	CDS	348				hypothetical protein
JEDGCGCC_06175	CDS	975	cysB			HTH-type transcriptional regulator CysB
JEDGCGCC_06176	CDS	498				hypothetical protein
JEDGCGCC_06177	CDS	948				hypothetical protein
JEDGCGCC_06178	CDS	381				hypothetical protein
JEDGCGCC_06179	CDS	1077	aroF_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
JEDGCGCC_06180	CDS	285				hypothetical protein
JEDGCGCC_06181	CDS	690	fadB_3	5.3.3.8		Fatty acid oxidation complex subunit alpha
JEDGCGCC_06182	CDS	189				hypothetical protein
JEDGCGCC_06183	CDS	507				hypothetical protein
JEDGCGCC_06184	CDS	489				hypothetical protein
JEDGCGCC_06185	CDS	219				hypothetical protein
JEDGCGCC_06186	CDS	240				hypothetical protein
JEDGCGCC_06187	CDS	723				hypothetical protein
JEDGCGCC_06188	CDS	372				hypothetical protein
JEDGCGCC_06189	CDS	999				hypothetical protein
JEDGCGCC_06190	CDS	972	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
JEDGCGCC_06191	CDS	915	pgrR_9			HTH-type transcriptional regulator PgrR
JEDGCGCC_06192	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
JEDGCGCC_06193	CDS	1206	fadA_5	2.3.1.-	COG0183	Putative acyltransferase
JEDGCGCC_06194	CDS	102				hypothetical protein
JEDGCGCC_06195	CDS	888				hypothetical protein
JEDGCGCC_06196	CDS	822				hypothetical protein
JEDGCGCC_06197	CDS	732				hypothetical protein
JEDGCGCC_06198	CDS	801			COG1305	putative protein
JEDGCGCC_06199	CDS	954				hypothetical protein
JEDGCGCC_06200	CDS	1413			COG2308	putative protein
JEDGCGCC_06201	CDS	699				hypothetical protein
JEDGCGCC_06202	CDS	342				hypothetical protein
JEDGCGCC_06203	CDS	2058			COG2200	putative signaling protein
JEDGCGCC_06204	CDS	2295		3.2.1.-		Beta-xylosidase
JEDGCGCC_06205	CDS	645	yscL			Yop proteins translocation protein L
JEDGCGCC_06206	CDS	621	yscK			Yop proteins translocation protein K
JEDGCGCC_06207	CDS	735	yscJ			Yop proteins translocation lipoprotein J
JEDGCGCC_06208	CDS	339	yscI			Yop proteins translocation protein I
JEDGCGCC_06209	CDS	432				hypothetical protein
JEDGCGCC_06210	CDS	348	pscG			Type III export protein PscG
JEDGCGCC_06211	CDS	258	pscF			Type III export protein PscF
JEDGCGCC_06212	CDS	204	pscE			Type III export protein PscE
JEDGCGCC_06213	CDS	1299	yscD			Yop proteins translocation protein D
JEDGCGCC_06214	CDS	1803	sctC_3			Type 3 secretion system secretin
JEDGCGCC_06215	CDS	423	yscB			Chaperone protein YscB
JEDGCGCC_06216	CDS	831				hypothetical protein
JEDGCGCC_06217	CDS	837	exsA		COG2207	Exoenzyme S synthesis regulatory protein ExsA
JEDGCGCC_06218	CDS	414	exsB			Type 3 secretion system pilotin
JEDGCGCC_06219	CDS	246				hypothetical protein
JEDGCGCC_06220	CDS	438	exsC			Exoenzyme S synthesis protein C
